aircraft_id,component_id,flight_cycles,failure_within_10_cycles,risk_score,risk_tier,alert
AC09,Engine1,200.0,0.0,4.0144885e-05,LOW,0
AC09,Engine1,201.0,0.0,6.168465e-05,LOW,0
AC09,Engine1,203.0,0.0,0.000103372746,LOW,0
AC09,Engine1,204.0,0.0,0.00025494298,LOW,0
AC09,Engine1,208.0,0.0,0.0001960725,LOW,0
AC09,Engine1,209.0,0.0,0.00016740833,LOW,0
AC09,Engine1,210.0,0.0,0.0001264043,LOW,0
AC09,Engine1,211.0,0.0,0.00037291646,LOW,0
AC09,Engine1,212.0,0.0,0.00012313716,LOW,0
AC09,Engine1,215.0,0.0,2.359799e-05,LOW,0
AC09,Engine1,218.0,0.0,5.3336276e-05,LOW,0
AC09,Engine1,221.0,0.0,5.9615963e-05,LOW,0
AC09,Engine1,223.0,0.0,4.8916383e-05,LOW,0
AC09,Engine1,224.0,0.0,4.9388203e-05,LOW,0
AC09,Engine1,227.0,0.0,2.8318236e-05,LOW,0
AC09,Engine1,230.0,0.0,4.2050342e-05,LOW,0
AC09,Engine1,234.0,0.0,2.8116201e-05,LOW,0
AC09,Engine1,236.0,0.0,3.0544263e-05,LOW,0
AC09,Engine1,239.0,0.0,4.4169137e-05,LOW,0
AC09,Engine1,240.0,0.0,3.5372304e-05,LOW,0
AC09,Engine1,243.0,0.0,7.398835e-05,LOW,0
AC09,Engine1,247.0,0.0,7.131237e-05,LOW,0
AC09,Engine1,249.0,0.0,3.912405e-05,LOW,0
AC09,Engine1,250.0,0.0,2.8018934e-05,LOW,0
AC09,Engine1,252.0,0.0,5.0405495e-05,LOW,0
AC09,Engine1,253.0,0.0,3.3325465e-05,LOW,0
AC09,Engine1,257.0,0.0,7.201853e-05,LOW,0
AC09,Engine1,261.0,0.0,3.8799684e-05,LOW,0
AC09,Engine1,265.0,0.0,0.00010032666,LOW,0
AC09,Engine1,266.0,0.0,4.0227587e-05,LOW,0
AC09,Engine1,270.0,0.0,5.8166774e-05,LOW,0
AC09,Engine1,272.0,0.0,4.617026e-05,LOW,0
AC09,Engine1,276.0,0.0,9.861225e-05,LOW,0
AC09,Engine1,278.0,0.0,2.633621e-05,LOW,0
AC09,Engine1,280.0,0.0,3.8079823e-05,LOW,0
AC09,Engine1,282.0,0.0,3.2979937e-05,LOW,0
AC09,Engine1,285.0,0.0,6.0950235e-05,LOW,0
AC09,Engine1,288.0,0.0,6.278021e-05,LOW,0
AC09,Engine1,291.0,0.0,4.3571268e-05,LOW,0
AC09,Engine1,293.0,0.0,3.507533e-05,LOW,0
AC09,Engine1,296.0,0.0,7.605489e-05,LOW,0
AC09,Engine1,298.0,0.0,4.159329e-05,LOW,0
AC09,Engine1,301.0,0.0,3.4546705e-05,LOW,0
AC09,Engine1,302.0,0.0,5.713652e-05,LOW,0
AC09,Engine1,304.0,0.0,0.000113085145,LOW,0
AC09,Engine1,305.0,0.0,7.5410266e-05,LOW,0
AC09,Engine1,307.0,0.0,3.18871e-05,LOW,0
AC09,Engine1,311.0,0.0,4.2340096e-05,LOW,0
AC09,Engine1,315.0,0.0,7.288616e-05,LOW,0
AC09,Engine1,319.0,0.0,4.5578414e-05,LOW,0
AC09,Engine1,322.0,0.0,6.558273e-05,LOW,0
AC09,Engine1,324.0,0.0,3.5387216e-05,LOW,0
AC09,Engine1,328.0,0.0,0.0002018627,LOW,0
AC09,Engine1,331.0,0.0,0.00042687287,LOW,0
AC09,Engine1,332.0,0.0,0.00013017945,LOW,0
AC09,Engine1,334.0,0.0,0.00028827094,LOW,0
AC09,Engine1,337.0,0.0,0.00013334383,LOW,0
AC09,Engine1,338.0,0.0,0.0001516067,LOW,0
AC09,Engine1,339.0,0.0,0.00014891457,LOW,0
AC09,Engine1,340.0,0.0,0.00017997067,LOW,0
AC09,Engine1,343.0,0.0,0.0001439054,LOW,0
AC09,Engine1,344.0,0.0,0.00013752015,LOW,0
AC09,Engine1,348.0,0.0,0.0002441667,LOW,0
AC09,Engine1,349.0,0.0,0.00017869797,LOW,0
AC09,Engine1,352.0,0.0,0.00010351222,LOW,0
AC09,Engine1,353.0,0.0,0.00012731747,LOW,0
AC09,Engine1,357.0,0.0,0.0001313071,LOW,0
AC09,Engine1,358.0,0.0,0.00015146293,LOW,0
AC09,Engine1,360.0,0.0,0.00016799998,LOW,0
AC09,Engine2,4.0,0.0,4.0180163e-05,LOW,0
AC09,Engine2,6.0,0.0,7.6079836e-05,LOW,0
AC09,Engine2,9.0,0.0,4.219616e-05,LOW,0
AC09,Engine2,10.0,0.0,0.00010270637,LOW,0
AC09,Engine2,11.0,0.0,2.5613075e-05,LOW,0
AC09,Engine2,15.0,0.0,3.5164954e-05,LOW,0
AC09,Engine2,19.0,0.0,4.397396e-05,LOW,0
AC09,Engine2,23.0,0.0,6.319309e-05,LOW,0
AC09,Engine2,24.0,0.0,6.918804e-05,LOW,0
AC09,Engine2,25.0,0.0,3.5988505e-05,LOW,0
AC09,Engine2,29.0,0.0,7.8897596e-05,LOW,0
AC09,Engine2,30.0,0.0,0.00010163963,LOW,0
AC09,Engine2,33.0,0.0,3.6492736e-05,LOW,0
AC09,Engine2,34.0,0.0,3.1155647e-05,LOW,0
AC09,Engine2,38.0,0.0,0.0002619502,LOW,0
AC09,Engine2,40.0,0.0,4.2853142e-05,LOW,0
AC09,Engine2,41.0,0.0,8.819074e-05,LOW,0
AC09,Engine2,43.0,0.0,2.5021554e-05,LOW,0
AC09,Engine2,45.0,0.0,3.627494e-05,LOW,0
AC09,Engine2,48.0,0.0,4.536757e-05,LOW,0
AC09,Engine2,51.0,0.0,2.7072942e-05,LOW,0
AC09,Engine2,54.0,0.0,3.5717847e-05,LOW,0
AC09,Engine2,57.0,0.0,4.2704283e-05,LOW,0
AC09,Engine2,61.0,0.0,3.5780577e-05,LOW,0
AC09,Engine2,63.0,0.0,3.9604773e-05,LOW,0
AC09,Engine2,66.0,0.0,3.6394205e-05,LOW,0
AC09,Engine2,69.0,0.0,2.7526396e-05,LOW,0
AC09,Engine2,72.0,0.0,4.204677e-05,LOW,0
AC09,Engine2,74.0,0.0,4.0699662e-05,LOW,0
AC09,Engine2,76.0,0.0,2.3269484e-05,LOW,0
AC09,Engine2,79.0,0.0,6.962427e-05,LOW,0
AC09,Engine2,80.0,0.0,0.00025571784,LOW,0
AC09,Engine2,84.0,0.0,7.298549e-05,LOW,0
AC09,Engine2,88.0,0.0,4.906102e-05,LOW,0
AC09,Engine2,90.0,0.0,0.00011743814,LOW,0
AC09,Engine2,94.0,0.0,0.00016677247,LOW,0
AC09,Engine2,95.0,0.0,3.9274735e-05,LOW,0
AC09,Engine2,99.0,0.0,5.2718893e-05,LOW,0
AC09,Engine2,100.0,0.0,7.953485e-05,LOW,0
AC09,Engine2,103.0,0.0,5.4415625e-05,LOW,0
AC09,Engine2,105.0,0.0,3.7679685e-05,LOW,0
AC09,Engine2,106.0,0.0,8.82881e-05,LOW,0
AC09,Engine2,109.0,0.0,5.549141e-05,LOW,0
AC09,Engine2,110.0,0.0,4.4425724e-05,LOW,0
AC09,Engine2,111.0,0.0,2.5016114e-05,LOW,0
AC09,Engine2,113.0,0.0,4.5062683e-05,LOW,0
AC09,Engine2,116.0,0.0,8.622113e-05,LOW,0
AC09,Engine2,117.0,0.0,0.00012986701,LOW,0
AC09,Engine2,118.0,0.0,9.8036275e-05,LOW,0
AC09,Engine2,121.0,0.0,0.00013262863,LOW,0
AC09,Engine2,124.0,0.0,9.010304e-05,LOW,0
AC09,Engine2,125.0,0.0,6.166895e-05,LOW,0
AC09,Engine2,128.0,0.0,2.9954357e-05,LOW,0
AC09,Engine2,131.0,0.0,8.485335e-05,LOW,0
AC09,Engine2,134.0,0.0,3.6127458e-05,LOW,0
AC09,Engine2,137.0,0.0,2.8338549e-05,LOW,0
AC09,Engine2,141.0,0.0,2.4992269e-05,LOW,0
AC09,Engine2,145.0,0.0,5.1423965e-05,LOW,0
AC09,Engine2,148.0,0.0,0.00010760896,LOW,0
AC09,Engine2,149.0,0.0,4.885061e-05,LOW,0
AC09,Engine2,150.0,0.0,3.9125764e-05,LOW,0
AC09,Engine2,152.0,0.0,2.3639546e-05,LOW,0
AC09,Engine2,153.0,0.0,3.3885353e-05,LOW,0
AC09,Engine2,157.0,0.0,2.5311785e-05,LOW,0
AC09,Engine2,158.0,0.0,3.8723832e-05,LOW,0
AC09,Engine2,159.0,0.0,2.9659728e-05,LOW,0
AC09,Engine2,161.0,0.0,4.6428682e-05,LOW,0
AC09,Engine2,162.0,0.0,2.5651869e-05,LOW,0
AC09,Engine2,165.0,0.0,4.9894825e-05,LOW,0
AC09,Engine2,167.0,0.0,2.8828294e-05,LOW,0
AC09,Engine2,170.0,0.0,3.8141425e-05,LOW,0
AC09,Engine2,172.0,0.0,4.0285096e-05,LOW,0
AC09,Engine2,174.0,0.0,3.171862e-05,LOW,0
AC09,Engine2,175.0,0.0,0.00035349437,LOW,0
AC09,Engine2,178.0,0.0,0.00082815887,LOW,0
AC09,Engine2,181.0,0.0,0.0001020335,LOW,0
AC09,Engine2,183.0,0.0,0.00016932435,LOW,0
AC09,Engine2,186.0,0.0,5.6650504e-05,LOW,0
AC09,Engine2,190.0,0.0,3.4952383e-05,LOW,0
AC09,Engine2,191.0,0.0,3.401833e-05,LOW,0
AC09,Engine2,195.0,0.0,4.753174e-05,LOW,0
AC09,Engine2,199.0,0.0,4.2396827e-05,LOW,0
AC09,Engine2,200.0,0.0,4.3359832e-05,LOW,0
AC09,Engine2,204.0,0.0,6.3138454e-05,LOW,0
AC09,Engine2,206.0,0.0,5.3451047e-05,LOW,0
AC09,Engine2,209.0,0.0,0.00012157261,LOW,0
AC09,Engine2,212.0,0.0,0.00012573674,LOW,0
AC09,Engine2,214.0,0.0,0.00063961925,LOW,0
AC09,Engine2,217.0,0.0,0.00015190522,LOW,0
AC09,Engine2,221.0,0.0,9.735147e-05,LOW,0
AC09,Engine2,225.0,0.0,0.000114470604,LOW,0
AC09,Engine2,226.0,0.0,3.1878433e-05,LOW,0
AC09,Engine2,229.0,0.0,5.0081024e-05,LOW,0
AC09,Engine2,232.0,0.0,3.7680154e-05,LOW,0
AC09,Engine2,234.0,0.0,2.684869e-05,LOW,0
AC09,Engine2,237.0,0.0,0.00010280064,LOW,0
AC09,Engine2,238.0,0.0,4.5092303e-05,LOW,0
AC09,Engine2,241.0,0.0,9.105003e-05,LOW,0
AC09,Engine2,244.0,0.0,2.3912196e-05,LOW,0
AC09,Engine2,246.0,0.0,9.594849e-05,LOW,0
AC09,Engine2,249.0,0.0,2.1908565e-05,LOW,0
AC09,Engine2,253.0,0.0,8.810442e-05,LOW,0
AC09,Engine2,257.0,0.0,0.00021995841,LOW,0
AC09,Engine2,259.0,0.0,9.048405e-05,LOW,0
AC09,Engine2,262.0,0.0,0.000109082,LOW,0
AC09,Engine2,265.0,0.0,0.00015171255,LOW,0
AC09,Engine2,269.0,0.0,0.00012575377,LOW,0
AC09,Engine2,271.0,0.0,7.568034e-05,LOW,0
AC09,Engine2,272.0,0.0,5.7837227e-05,LOW,0
AC09,Engine2,274.0,0.0,3.944206e-05,LOW,0
AC09,Engine2,275.0,0.0,6.389095e-05,LOW,0
AC09,Engine2,276.0,0.0,6.780218e-05,LOW,0
AC09,Engine2,280.0,0.0,6.894114e-05,LOW,0
AC09,Engine2,282.0,0.0,6.9297064e-05,LOW,0
AC09,Engine2,283.0,0.0,0.000101018624,LOW,0
AC09,Engine2,287.0,0.0,4.3869415e-05,LOW,0
AC09,Engine2,290.0,0.0,8.619153e-05,LOW,0
AC09,Engine2,292.0,0.0,2.2919592e-05,LOW,0
AC09,Engine2,296.0,0.0,4.6446487e-05,LOW,0
AC09,Engine2,298.0,0.0,3.074843e-05,LOW,0
AC09,Engine2,302.0,0.0,3.9878134e-05,LOW,0
AC09,Engine2,305.0,0.0,6.312931e-05,LOW,0
AC09,Engine2,309.0,0.0,2.6872744e-05,LOW,0
AC09,Engine2,310.0,0.0,3.9487073e-05,LOW,0
AC09,Engine2,311.0,0.0,2.869729e-05,LOW,0
AC09,Engine2,315.0,0.0,2.2099373e-05,LOW,0
AC09,Engine2,316.0,0.0,2.1033564e-05,LOW,0
AC09,Engine2,319.0,0.0,4.020711e-05,LOW,0
AC09,Engine2,321.0,0.0,0.00010388571,LOW,0
AC09,Engine2,322.0,0.0,3.920132e-05,LOW,0
AC09,Engine2,324.0,0.0,0.00018270756,LOW,0
AC09,Engine2,325.0,0.0,4.214211e-05,LOW,0
AC09,Engine2,329.0,0.0,0.00017243142,LOW,0
AC09,Engine2,333.0,0.0,6.593119e-05,LOW,0
AC09,Engine2,335.0,0.0,0.000103981445,LOW,0
AC09,Engine2,338.0,0.0,5.4648863e-05,LOW,0
AC09,Engine2,341.0,0.0,9.310126e-05,LOW,0
AC09,Engine2,342.0,0.0,0.00020501179,LOW,0
AC09,Engine2,346.0,0.0,0.0002471869,LOW,0
AC09,Engine2,347.0,0.0,0.00034679074,LOW,0
AC09,Engine2,350.0,0.0,0.00018154875,LOW,0
AC09,Engine2,352.0,0.0,0.000121647055,LOW,0
AC09,Engine2,356.0,0.0,9.524529e-05,LOW,0
AC09,Engine2,359.0,0.0,0.0001785142,LOW,0
AC09,Engine2,361.0,0.0,0.0001250188,LOW,0
AC09,Engine2,363.0,0.0,0.000100276826,LOW,0
AC09,Engine2,366.0,0.0,5.7613895e-05,LOW,0
AC09,Engine2,370.0,0.0,8.68346e-05,LOW,0
AC09,Engine2,372.0,0.0,0.00023834506,LOW,0
AC09,Engine2,374.0,0.0,0.00021423983,LOW,0
AC10,Engine1,2.0,0.0,5.2927593e-05,LOW,0
AC10,Engine1,4.0,0.0,5.854859e-05,LOW,0
AC10,Engine1,5.0,0.0,4.3385477e-05,LOW,0
AC10,Engine1,6.0,0.0,9.3022194e-05,LOW,0
AC10,Engine1,8.0,0.0,0.0002087893,LOW,0
AC10,Engine1,11.0,0.0,4.889796e-05,LOW,0
AC10,Engine1,15.0,0.0,5.6858065e-05,LOW,0
AC10,Engine1,19.0,0.0,4.1600666e-05,LOW,0
AC10,Engine1,20.0,0.0,4.9816477e-05,LOW,0
AC10,Engine1,22.0,0.0,5.323343e-05,LOW,0
AC10,Engine1,24.0,0.0,9.3587536e-05,LOW,0
AC10,Engine1,25.0,0.0,4.423148e-05,LOW,0
AC10,Engine1,26.0,0.0,3.1471194e-05,LOW,0
AC10,Engine1,28.0,0.0,5.19378e-05,LOW,0
AC10,Engine1,29.0,0.0,3.193646e-05,LOW,0
AC10,Engine1,30.0,0.0,3.964294e-05,LOW,0
AC10,Engine1,31.0,0.0,8.00722e-05,LOW,0
AC10,Engine1,34.0,0.0,4.9714585e-05,LOW,0
AC10,Engine1,37.0,0.0,4.577966e-05,LOW,0
AC10,Engine1,39.0,0.0,2.4931851e-05,LOW,0
AC10,Engine1,42.0,0.0,3.792023e-05,LOW,0
AC10,Engine1,46.0,0.0,4.7366535e-05,LOW,0
AC10,Engine1,47.0,0.0,5.3747965e-05,LOW,0
AC10,Engine1,51.0,0.0,2.2913868e-05,LOW,0
AC10,Engine1,53.0,0.0,3.674665e-05,LOW,0
AC10,Engine1,55.0,0.0,7.424809e-05,LOW,0
AC10,Engine1,58.0,0.0,5.705158e-05,LOW,0
AC10,Engine1,62.0,0.0,5.258258e-05,LOW,0
AC10,Engine1,65.0,0.0,5.348475e-05,LOW,0
AC10,Engine1,67.0,0.0,4.8251313e-05,LOW,0
AC10,Engine1,71.0,0.0,7.885367e-05,LOW,0
AC10,Engine1,75.0,0.0,7.4273165e-05,LOW,0
AC10,Engine1,76.0,0.0,6.538073e-05,LOW,0
AC10,Engine1,79.0,0.0,5.5772052e-05,LOW,0
AC10,Engine1,80.0,0.0,7.1320945e-05,LOW,0
AC10,Engine1,83.0,0.0,4.6159297e-05,LOW,0
AC10,Engine1,86.0,0.0,0.00012292282,LOW,0
AC10,Engine1,90.0,0.0,7.221439e-05,LOW,0
AC10,Engine1,91.0,0.0,4.6185807e-05,LOW,0
AC10,Engine1,92.0,0.0,6.604138e-05,LOW,0
AC10,Engine1,94.0,0.0,3.9802188e-05,LOW,0
AC10,Engine1,95.0,0.0,7.467932e-05,LOW,0
AC10,Engine1,96.0,0.0,0.000108616696,LOW,0
AC10,Engine1,100.0,0.0,0.00013136833,LOW,0
AC10,Engine1,101.0,0.0,3.3052605e-05,LOW,0
AC10,Engine1,104.0,0.0,4.671594e-05,LOW,0
AC10,Engine1,107.0,0.0,2.956902e-05,LOW,0
AC10,Engine1,111.0,0.0,4.568594e-05,LOW,0
AC10,Engine1,115.0,0.0,9.389558e-05,LOW,0
AC10,Engine1,117.0,0.0,3.703686e-05,LOW,0
AC10,Engine1,121.0,0.0,0.00010744665,LOW,0
AC10,Engine1,123.0,0.0,7.6281074e-05,LOW,0
AC10,Engine1,124.0,0.0,3.6269335e-05,LOW,0
AC10,Engine1,126.0,0.0,6.564755e-05,LOW,0
AC10,Engine1,130.0,0.0,6.620153e-05,LOW,0
AC10,Engine1,132.0,0.0,3.5573652e-05,LOW,0
AC10,Engine1,134.0,0.0,3.6844587e-05,LOW,0
AC10,Engine1,138.0,0.0,6.6576766e-05,LOW,0
AC10,Engine1,139.0,0.0,5.830572e-05,LOW,0
AC10,Engine1,142.0,0.0,0.0001368923,LOW,0
AC10,Engine1,146.0,0.0,6.480593e-05,LOW,0
AC10,Engine1,150.0,0.0,8.7069755e-05,LOW,0
AC10,Engine1,154.0,0.0,7.912438e-05,LOW,0
AC10,Engine1,156.0,0.0,7.252896e-05,LOW,0
AC10,Engine1,160.0,0.0,0.000108405504,LOW,0
AC10,Engine1,164.0,0.0,9.2204486e-05,LOW,0
AC10,Engine1,166.0,0.0,9.1685004e-05,LOW,0
AC10,Engine1,168.0,0.0,6.196446e-05,LOW,0
AC10,Engine1,170.0,0.0,0.00013481101,LOW,0
AC10,Engine1,173.0,0.0,6.9216556e-05,LOW,0
AC10,Engine1,174.0,0.0,3.0117828e-05,LOW,0
AC10,Engine1,177.0,0.0,5.183513e-05,LOW,0
AC10,Engine1,178.0,0.0,6.72955e-05,LOW,0
AC10,Engine1,182.0,0.0,4.365628e-05,LOW,0
AC10,Engine1,186.0,0.0,4.3185442e-05,LOW,0
AC10,Engine1,189.0,0.0,5.6265715e-05,LOW,0
AC10,Engine1,190.0,0.0,3.2295346e-05,LOW,0
AC10,Engine1,193.0,0.0,9.2033464e-05,LOW,0
AC10,Engine1,195.0,0.0,7.167282e-05,LOW,0
AC10,Engine1,198.0,0.0,0.0001291972,LOW,0
AC10,Engine1,199.0,0.0,4.690258e-05,LOW,0
AC10,Engine1,203.0,0.0,5.27853e-05,LOW,0
AC10,Engine1,206.0,0.0,0.000112220936,LOW,0
AC10,Engine1,209.0,0.0,7.976537e-05,LOW,0
AC10,Engine1,212.0,0.0,2.6096573e-05,LOW,0
AC10,Engine1,216.0,0.0,6.773827e-05,LOW,0
AC10,Engine1,217.0,0.0,0.00020610662,LOW,0
AC10,Engine1,221.0,0.0,7.810269e-05,LOW,0
AC10,Engine1,223.0,0.0,5.654903e-05,LOW,0
AC10,Engine1,227.0,0.0,3.0469697e-05,LOW,0
AC10,Engine1,230.0,0.0,3.7526206e-05,LOW,0
AC10,Engine1,233.0,0.0,3.3223256e-05,LOW,0
AC10,Engine1,236.0,0.0,7.205982e-05,LOW,0
AC10,Engine1,240.0,0.0,5.900433e-05,LOW,0
AC10,Engine1,241.0,0.0,3.5945493e-05,LOW,0
AC10,Engine1,244.0,0.0,5.877689e-05,LOW,0
AC10,Engine1,246.0,0.0,2.020023e-05,LOW,0
AC10,Engine1,250.0,0.0,2.4153578e-05,LOW,0
AC10,Engine1,254.0,0.0,4.5697878e-05,LOW,0
AC10,Engine1,256.0,0.0,6.1821214e-05,LOW,0
AC10,Engine1,258.0,0.0,6.772955e-05,LOW,0
AC10,Engine1,259.0,0.0,2.3011358e-05,LOW,0
AC10,Engine1,260.0,0.0,4.109576e-05,LOW,0
AC10,Engine1,262.0,0.0,4.2987518e-05,LOW,0
AC10,Engine1,263.0,0.0,6.568538e-05,LOW,0
AC10,Engine1,264.0,0.0,3.725475e-05,LOW,0
AC10,Engine1,265.0,0.0,3.183095e-05,LOW,0
AC10,Engine1,268.0,0.0,3.5016543e-05,LOW,0
AC10,Engine1,269.0,0.0,4.035877e-05,LOW,0
AC10,Engine1,271.0,0.0,4.54884e-05,LOW,0
AC10,Engine1,274.0,0.0,3.812139e-05,LOW,0
AC10,Engine1,278.0,0.0,6.590862e-05,LOW,0
AC10,Engine1,280.0,0.0,0.00010566831,LOW,0
AC10,Engine1,283.0,0.0,0.00011201994,LOW,0
AC10,Engine1,284.0,0.0,5.2788168e-05,LOW,0
AC10,Engine1,286.0,0.0,5.625912e-05,LOW,0
AC10,Engine1,287.0,0.0,4.4903063e-05,LOW,0
AC10,Engine1,290.0,0.0,5.9991045e-05,LOW,0
AC10,Engine1,294.0,0.0,8.41373e-05,LOW,0
AC10,Engine1,296.0,0.0,6.7527304e-05,LOW,0
AC10,Engine1,297.0,0.0,5.2613173e-05,LOW,0
AC10,Engine1,301.0,0.0,3.8850594e-05,LOW,0
AC10,Engine1,303.0,0.0,0.00023733299,LOW,0
AC10,Engine1,306.0,0.0,0.00012020832,LOW,0
AC10,Engine1,309.0,0.0,7.8018275e-05,LOW,0
AC10,Engine1,312.0,0.0,0.00033088817,LOW,0
AC10,Engine1,315.0,0.0,0.00017234382,LOW,0
AC10,Engine1,316.0,0.0,4.4342425e-05,LOW,0
AC10,Engine1,318.0,0.0,3.288528e-05,LOW,0
AC10,Engine1,322.0,0.0,4.7086007e-05,LOW,0
AC10,Engine1,326.0,0.0,5.014243e-05,LOW,0
AC10,Engine1,330.0,0.0,4.6648056e-05,LOW,0
AC10,Engine1,333.0,0.0,4.0128885e-05,LOW,0
AC10,Engine1,334.0,0.0,0.00011350724,LOW,0
AC10,Engine1,336.0,0.0,0.0001005571,LOW,0
AC10,Engine1,338.0,0.0,0.00028557755,LOW,0
AC10,Engine1,342.0,0.0,0.00010783742,LOW,0
AC10,Engine1,346.0,0.0,0.00015474006,LOW,0
AC10,Engine1,348.0,0.0,0.00020747774,LOW,0
AC10,Engine1,350.0,0.0,0.00021011554,LOW,0
AC10,Engine1,352.0,0.0,0.0004120191,LOW,0
AC10,Engine1,354.0,0.0,0.0001999004,LOW,0
AC10,Engine1,355.0,0.0,0.00024825754,LOW,0
AC10,Engine1,358.0,0.0,0.00037494928,LOW,0
AC10,Engine1,360.0,0.0,9.330969e-05,LOW,0
AC10,Engine1,361.0,0.0,0.0001349018,LOW,0
AC10,Engine1,363.0,0.0,0.00019472475,LOW,0
AC10,Engine1,367.0,0.0,0.00018904389,LOW,0
AC10,Engine1,369.0,0.0,0.00015029043,LOW,0
AC10,Engine1,373.0,0.0,0.00019629099,LOW,0
AC10,LandingGear,2.0,0.0,2.3455295e-05,LOW,0
AC10,LandingGear,5.0,0.0,3.209342e-05,LOW,0
AC10,LandingGear,6.0,0.0,0.00010765289,LOW,0
AC10,LandingGear,7.0,0.0,7.109489e-05,LOW,0
AC10,LandingGear,9.0,0.0,2.902268e-05,LOW,0
AC10,LandingGear,10.0,0.0,2.780267e-05,LOW,0
AC10,LandingGear,12.0,0.0,3.1239782e-05,LOW,0
AC10,LandingGear,13.0,0.0,3.665184e-05,LOW,0
AC10,LandingGear,15.0,0.0,3.4758497e-05,LOW,0
AC10,LandingGear,18.0,0.0,4.1553405e-05,LOW,0
AC10,LandingGear,19.0,0.0,3.3900706e-05,LOW,0
AC10,LandingGear,22.0,0.0,0.0001138955,LOW,0
AC10,LandingGear,26.0,0.0,0.0001130694,LOW,0
AC10,LandingGear,30.0,0.0,6.0648224e-05,LOW,0
AC10,LandingGear,33.0,0.0,0.00010108636,LOW,0
AC10,LandingGear,36.0,0.0,6.291169e-05,LOW,0
AC10,LandingGear,40.0,0.0,8.434889e-05,LOW,0
AC10,LandingGear,43.0,0.0,6.12158e-05,LOW,0
AC10,LandingGear,47.0,0.0,6.775468e-05,LOW,0
AC10,LandingGear,48.0,0.0,3.4496403e-05,LOW,0
AC10,LandingGear,50.0,0.0,4.1575284e-05,LOW,0
AC10,LandingGear,52.0,0.0,0.000118748336,LOW,0
AC10,LandingGear,55.0,0.0,0.0002612055,LOW,0
AC10,LandingGear,57.0,0.0,0.00011528033,LOW,0
AC10,LandingGear,61.0,0.0,0.0006015148,LOW,0
AC10,LandingGear,63.0,0.0,0.0006346103,LOW,0
AC10,LandingGear,67.0,0.0,0.0002751975,LOW,0
AC10,LandingGear,71.0,0.0,0.00023464714,LOW,0
AC10,LandingGear,74.0,0.0,4.9692495e-05,LOW,0
AC10,LandingGear,75.0,0.0,3.681143e-05,LOW,0
AC10,LandingGear,76.0,0.0,5.8959562e-05,LOW,0
AC10,LandingGear,78.0,0.0,2.1628335e-05,LOW,0
AC10,LandingGear,79.0,0.0,4.7972728e-05,LOW,0
AC10,LandingGear,80.0,0.0,3.579529e-05,LOW,0
AC10,LandingGear,83.0,0.0,3.8676037e-05,LOW,0
AC10,LandingGear,85.0,0.0,5.54583e-05,LOW,0
AC10,LandingGear,89.0,0.0,0.00010689235,LOW,0
AC10,LandingGear,93.0,0.0,4.103596e-05,LOW,0
AC10,LandingGear,96.0,0.0,0.00010692121,LOW,0
AC10,LandingGear,99.0,0.0,0.0006357787,LOW,0
AC10,LandingGear,103.0,0.0,8.5398686e-05,LOW,0
AC10,LandingGear,106.0,0.0,0.0011749968,LOW,0
AC10,LandingGear,108.0,0.0,5.8665286e-05,LOW,0
AC10,LandingGear,110.0,0.0,5.9938375e-05,LOW,0
AC10,LandingGear,113.0,0.0,0.000113590395,LOW,0
AC10,LandingGear,116.0,0.0,5.1747513e-05,LOW,0
AC10,LandingGear,118.0,0.0,2.4513794e-05,LOW,0
AC10,LandingGear,119.0,0.0,0.00010654097,LOW,0
AC10,LandingGear,123.0,0.0,2.6625536e-05,LOW,0
AC10,LandingGear,125.0,0.0,2.4882918e-05,LOW,0
AC10,LandingGear,127.0,0.0,7.803822e-05,LOW,0
AC10,LandingGear,128.0,0.0,4.333883e-05,LOW,0
AC10,LandingGear,130.0,0.0,2.9955727e-05,LOW,0
AC10,LandingGear,134.0,0.0,7.1725124e-05,LOW,0
AC10,LandingGear,138.0,0.0,3.4446304e-05,LOW,0
AC10,LandingGear,139.0,0.0,4.929175e-05,LOW,0
AC10,LandingGear,141.0,0.0,4.3967586e-05,LOW,0
AC10,LandingGear,142.0,0.0,9.922452e-05,LOW,0
AC10,LandingGear,143.0,0.0,8.266229e-05,LOW,0
AC10,LandingGear,146.0,0.0,4.300306e-05,LOW,0
AC10,LandingGear,147.0,0.0,0.0002690171,LOW,0
AC10,LandingGear,150.0,0.0,0.000116598916,LOW,0
AC10,LandingGear,152.0,0.0,3.1720105e-05,LOW,0
AC10,LandingGear,156.0,0.0,4.839874e-05,LOW,0
AC10,LandingGear,157.0,0.0,9.689571e-05,LOW,0
AC10,LandingGear,161.0,0.0,3.9591177e-05,LOW,0
AC10,LandingGear,163.0,0.0,0.00011125889,LOW,0
AC10,LandingGear,164.0,0.0,6.587532e-05,LOW,0
AC10,LandingGear,167.0,0.0,0.00025009183,LOW,0
AC10,LandingGear,170.0,0.0,8.454546e-05,LOW,0
AC10,LandingGear,172.0,0.0,7.252397e-05,LOW,0
AC10,LandingGear,174.0,0.0,8.936237e-05,LOW,0
AC10,LandingGear,177.0,0.0,7.6540106e-05,LOW,0
AC10,LandingGear,179.0,0.0,9.095951e-05,LOW,0
AC10,LandingGear,181.0,0.0,7.1958115e-05,LOW,0
AC10,LandingGear,183.0,0.0,3.6770838e-05,LOW,0
